customer_id,snapshot_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,marketing_consent,recency_days,frequency_180d,monetary_180d,return_rate_180d,avg_discount_pct_180d,avg_rating_180d,category_diversity_180d,ticket_count_90d,negative_ticket_rate_90d,avg_resolution_hours_90d,days_since_signup,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago,churn_next_60d,split,churn_probability,predicted_churn
CUST00453,2025-09-30,Tier 3,18-24,Referral,Silver,Skin Care,Yes,17,4,3032.93,0.0,0.285,3.75,4,1,1.0,16.5,448,1,4,0,0,0,0,0,6,0,train,0.1503346770648449,0
CUST00454,2025-09-30,Tier 1,25-34,Influencer,Platinum,Skin Care,Yes,13,3,1507.78,0.0,0.173,4.33,2,2,0.0,16.55,278,17,99,3,2,1,10,1,0,0,test,0.00967736521164169,0
CUST00455,2025-09-30,Tier 3,45+,Instagram,,Hair Care,Yes,273,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,608,0,0,0,0,0,0,0,51,1,train,0.9897777023752119,1
CUST00456,2025-09-30,Tier 2,25-34,Referral,,Baby Care,Yes,147,1,1052.09,0.0,0.06,5.0,1,0,0.0,0.0,406,0,0,0,0,0,4,1,37,1,train,0.8399512859167787,1
CUST00457,2025-09-30,Tier 1,35-44,Marketplace,,Skin Care,Yes,321,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,431,1,3,0,0,0,0,0,60,1,train,0.9981822842394844,1
CUST00458,2025-09-30,Tier 1,45+,Google Search,Gold,Makeup,No,4,2,1371.81,0.0,0.4,2.0,2,0,0.0,0.0,93,4,12,1,1,0,0,0,15,0,validation,0.262644289623823,1
CUST00459,2025-09-30,Tier 1,18-24,Instagram,,Wellness,Yes,237,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,358,5,18,2,1,1,2,0,49,1,train,0.9807301876765286,1
CUST00460,2025-09-30,Tier 2,25-34,Referral,,Baby Care,Yes,19,5,3252.95,0.2,0.316,4.2,4,1,1.0,4.2,612,8,39,2,2,0,3,1,14,0,test,0.11840861855599778,0
CUST00461,2025-09-30,Tier 1,18-24,Organic,,Skin Care,Yes,194,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,471,3,10,0,1,0,3,1,41,1,train,0.9201306404606213,1
CUST00462,2025-09-30,Tier 3,45+,Organic,,Hair Care,No,35,1,744.65,0.0,0.64,3.0,1,0,0.0,0.0,457,2,8,1,0,0,0,0,0,1,train,0.3471969686452935,1
CUST00463,2025-09-30,Tier 1,35-44,Influencer,,Baby Care,No,29,4,5048.68,0.0,0.253,2.5,3,0,0.0,0.0,249,0,0,0,0,0,0,0,3,0,train,0.09112108306621787,0
CUST00464,2025-09-30,Tier 1,35-44,Referral,Platinum,Skin Care,Yes,106,3,1513.01,0.0,0.357,2.33,3,0,0.0,0.0,595,6,17,1,0,0,2,1,20,1,validation,0.5251184133050181,1
CUST00465,2025-09-30,Tier 2,35-44,Google Search,,Skin Care,Yes,177,1,1298.74,0.0,0.37,4.0,1,0,0.0,0.0,231,3,13,1,0,1,2,1,34,1,train,0.9422184370296969,1
CUST00466,2025-09-30,Tier 1,35-44,Organic,Gold,Makeup,Yes,25,5,3048.01,0.2,0.36,3.6,2,0,0.0,0.0,546,9,39,4,1,1,7,2,2,0,validation,0.03242295625716964,0
CUST00467,2025-09-30,Tier 1,35-44,Google Search,Silver,Makeup,Yes,3,1,487.76,0.0,0.22,5.0,1,0,0.0,0.0,432,7,19,4,0,2,7,1,0,0,train,0.10551076325206289,0
CUST00468,2025-09-30,Tier 2,18-24,Marketplace,Platinum,Baby Care,Yes,198,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,267,1,3,0,0,0,4,1,36,1,train,0.9464886325859984,1
CUST00469,2025-09-30,Tier 3,35-44,Instagram,,Makeup,Yes,19,3,1886.95,0.0,0.453,1.67,1,0,0.0,0.0,59,8,48,1,1,0,2,0,5,0,train,0.15368442771375215,0
CUST00470,2025-09-30,Tier 1,18-24,Instagram,Silver,Skin Care,Yes,166,1,218.29,0.0,0.51,4.0,1,0,0.0,0.0,453,1,6,0,0,0,0,0,41,1,train,0.9690439832568942,1
CUST00471,2025-09-30,Tier 2,25-34,Referral,,Skin Care,Yes,126,1,307.23,0.0,0.49,4.0,1,0,0.0,0.0,133,5,29,2,1,1,5,0,27,1,train,0.9042075436784931,1
CUST00472,2025-09-30,Tier 1,18-24,Marketplace,,Fragrance,Yes,114,1,1728.07,0.0,0.04,5.0,1,0,0.0,0.0,426,0,0,0,0,0,0,0,29,0,train,0.4827839221111048,1
CUST00473,2025-09-30,Tier 1,25-34,Marketplace,Silver,Makeup,Yes,121,2,1291.76,0.5,0.3,3.0,2,0,0.0,0.0,527,0,0,0,0,0,0,0,25,1,train,0.8798924042232968,1
CUST00474,2025-09-30,Tier 1,45+,Google Search,,Hair Care,No,22,3,1652.35,0.333,0.243,4.0,3,0,0.0,0.0,270,5,18,2,1,0,0,0,1,0,validation,0.27004145358635157,1
CUST00475,2025-09-30,Tier 1,35-44,Referral,,Makeup,Yes,39,2,822.87,0.0,0.145,4.5,1,0,0.0,0.0,514,2,8,1,0,0,1,0,6,0,train,0.19208598702795224,0
CUST00476,2025-09-30,Tier 2,25-34,Influencer,Platinum,Skin Care,No,140,1,335.33,0.0,0.63,4.0,1,0,0.0,0.0,549,6,28,3,1,1,0,0,24,1,train,0.8901591469418182,1
CUST00477,2025-09-30,Tier 2,25-34,Marketplace,,Fragrance,Yes,60,2,1480.16,0.0,0.465,3.5,2,0,0.0,0.0,506,2,8,1,1,0,3,1,11,0,train,0.3358501074427782,1
CUST00478,2025-09-30,Tier 1,25-34,Organic,Silver,Wellness,Yes,31,2,862.04,0.0,0.395,4.5,2,0,0.0,0.0,162,8,35,3,1,2,3,1,0,0,train,0.1432766761852856,0
CUST00479,2025-09-30,Tier 1,35-44,Instagram,,Baby Care,Yes,269,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,432,5,20,1,1,1,1,0,42,1,train,0.9902152361459217,1
CUST00480,2025-09-30,Tier 1,35-44,Organic,Gold,Hair Care,No,148,1,491.6,0.0,0.24,2.0,1,0,0.0,0.0,609,2,6,0,0,0,0,0,28,1,test,0.8166266925933081,1
CUST00481,2025-09-30,Tier 2,35-44,Organic,Gold,Skin Care,Yes,43,2,934.12,0.0,0.19,5.0,2,0,0.0,0.0,89,10,53,2,1,1,8,1,4,0,train,0.14833629844416318,0
CUST00482,2025-09-30,Tier 1,25-34,Influencer,Silver,Skin Care,Yes,32,1,961.86,0.0,0.39,3.0,1,0,0.0,0.0,425,15,66,3,2,1,12,1,19,0,test,0.24484553427563915,1
CUST00483,2025-09-30,Tier 1,25-34,Marketplace,Gold,Makeup,No,107,2,1258.46,0.0,0.29,5.0,2,0,0.0,0.0,469,3,10,1,1,1,0,0,10,0,train,0.5776086671769267,1
CUST00484,2025-09-30,Tier 3,25-34,Google Search,,Skin Care,No,62,2,1741.75,0.0,0.15,4.5,1,1,1.0,40.9,395,9,36,1,1,0,0,0,16,0,train,0.4127104658000129,1
CUST00485,2025-09-30,Tier 3,35-44,Instagram,,Hair Care,Yes,228,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,613,1,4,1,0,1,2,1,49,1,train,0.9660013290364692,1
CUST00486,2025-09-30,Tier 1,35-44,Marketplace,,Makeup,Yes,44,1,810.16,0.0,0.05,3.0,1,0,0.0,0.0,110,10,28,3,2,2,1,0,9,0,train,0.19082554309059524,0
CUST00487,2025-09-30,Tier 3,25-34,Instagram,Silver,Makeup,Yes,29,1,617.91,0.0,0.32,3.0,1,1,0.0,1.0,549,2,10,1,0,1,0,0,14,0,train,0.1484143693731847,0
CUST00488,2025-09-30,Tier 2,25-34,Organic,Silver,Skin Care,Yes,217,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,441,8,43,2,0,1,5,1,51,1,train,0.9374088557017602,1
CUST00489,2025-09-30,Tier 2,25-34,Google Search,Gold,Fragrance,Yes,210,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,427,10,52,5,1,3,3,0,32,1,train,0.8723314293442013,1
CUST00490,2025-09-30,Tier 1,18-24,Influencer,,Hair Care,Yes,7,1,557.54,1.0,0.13,2.0,1,1,1.0,5.5,184,8,45,4,2,2,5,1,11,0,train,0.47384715658654886,1
CUST00491,2025-09-30,Tier 1,25-34,Organic,Silver,Makeup,Yes,97,1,540.89,1.0,0.24,4.0,1,1,0.0,31.8,182,10,40,3,2,1,5,1,20,0,test,0.760890998111968,1
CUST00492,2025-09-30,Tier 3,35-44,Referral,,Makeup,No,61,1,509.57,0.0,0.45,4.0,1,0,0.0,0.0,543,0,0,0,0,0,0,0,16,0,train,0.6072525524555905,1
CUST00493,2025-09-30,Tier 1,45+,Marketplace,Silver,Makeup,Yes,108,2,1757.06,0.5,0.285,3.0,2,0,0.0,0.0,374,10,41,4,2,2,8,3,21,1,test,0.6272537258112676,1
CUST00494,2025-09-30,Tier 1,35-44,Google Search,,Hair Care,No,11,1,660.15,0.0,0.15,4.0,1,0,0.0,0.0,166,6,19,2,1,1,0,0,0,0,validation,0.16118182717437524,0
CUST00495,2025-09-30,Tier 1,25-34,Google Search,Silver,Baby Care,Yes,45,2,2001.59,0.0,0.32,4.0,1,0,0.0,0.0,329,4,12,1,0,0,0,0,0,0,train,0.2467687596283694,1
CUST00496,2025-09-30,Tier 1,25-34,Marketplace,,Makeup,No,35,1,1586.18,0.0,0.43,4.0,1,0,0.0,0.0,193,4,20,0,1,0,0,0,10,0,train,0.32927877247171783,1
CUST00497,2025-09-30,Tier 1,25-34,Referral,,Hair Care,Yes,159,1,1724.62,0.0,0.14,2.0,1,0,0.0,0.0,164,1,5,0,0,0,6,2,32,1,train,0.8122275480629038,1
CUST00498,2025-09-30,Tier 1,25-34,Instagram,,Baby Care,No,24,2,970.31,0.0,0.145,4.0,2,0,0.0,0.0,132,3,17,1,1,0,0,0,0,0,train,0.26677523582314666,1
CUST00499,2025-09-30,Tier 2,25-34,Instagram,Silver,Hair Care,No,18,1,1553.47,0.0,0.02,3.0,1,0,0.0,0.0,340,1,6,0,0,0,0,0,9,0,train,0.1291164173159043,0
CUST00500,2025-09-30,Tier 2,45+,Marketplace,,Fragrance,Yes,43,2,2352.5,0.0,0.225,3.0,2,0,0.0,0.0,286,10,51,5,2,3,8,1,12,0,train,0.0869515210413861,0
CUST00501,2025-09-30,Tier 1,35-44,Organic,Gold,Skin Care,Yes,20,4,2834.75,0.0,0.182,3.75,3,1,1.0,35.8,65,4,10,2,0,1,2,0,5,0,train,0.10908201576954081,0
CUST00502,2025-09-30,Tier 2,25-34,Referral,,Hair Care,No,17,2,1615.24,0.0,0.475,3.5,2,0,0.0,0.0,193,13,50,2,1,1,0,0,0,0,train,0.12810248283056783,0
CUST00503,2025-09-30,Tier 2,18-24,Instagram,Gold,Baby Care,Yes,48,3,2246.7,0.0,0.3,3.33,3,2,0.5,30.0,501,4,11,1,0,1,1,0,7,0,train,0.13371244697143805,0
CUST00504,2025-09-30,Tier 2,45+,Referral,,Fragrance,Yes,15,1,1602.01,0.0,0.2,3.0,1,0,0.0,0.0,20,9,31,4,1,2,4,2,4,0,train,0.05611874053925929,0
CUST00505,2025-09-30,Tier 1,35-44,Influencer,,Skin Care,Yes,125,1,1027.23,0.0,0.21,5.0,1,0,0.0,0.0,396,9,41,4,0,1,3,1,32,0,train,0.6830955098701802,1
CUST00506,2025-09-30,Tier 2,18-24,Influencer,Platinum,Makeup,Yes,38,3,2912.1,0.0,0.24,4.67,3,0,0.0,0.0,557,0,0,0,0,0,7,1,15,0,test,0.0944612571181987,0
CUST00507,2025-09-30,Tier 2,35-44,Referral,Silver,Wellness,No,120,1,2716.4,0.0,0.31,4.0,1,0,0.0,0.0,559,1,5,0,0,0,0,0,26,1,test,0.6903081560485373,1
CUST00508,2025-09-30,Tier 3,25-34,Organic,,Skin Care,No,148,1,717.51,0.0,0.13,5.0,1,0,0.0,0.0,299,6,26,2,1,1,0,0,37,0,train,0.7961468887398444,1
CUST00509,2025-09-30,Tier 2,25-34,Marketplace,,Makeup,Yes,21,1,954.21,0.0,0.36,4.0,1,0,0.0,0.0,154,9,54,1,3,0,5,1,4,0,test,0.1809647775591784,0
CUST00510,2025-09-30,Tier 2,25-34,Google Search,,Makeup,Yes,162,1,531.36,0.0,0.18,3.0,1,0,0.0,0.0,354,4,22,1,1,1,4,1,29,1,validation,0.8721347521943797,1
CUST00511,2025-09-30,Tier 2,25-34,Referral,Silver,Fragrance,No,5,2,1447.75,0.0,0.205,5.0,2,1,1.0,56.9,459,18,64,1,4,1,0,0,5,0,train,0.07227635324932173,0
CUST00512,2025-09-30,Tier 1,35-44,Google Search,Silver,Makeup,Yes,16,4,2468.63,0.0,0.203,4.25,3,1,0.0,8.9,131,6,16,2,1,1,4,0,9,1,train,0.05818534118574493,0
CUST00513,2025-09-30,Tier 2,18-24,Referral,,Wellness,Yes,27,4,2536.83,0.0,0.223,3.75,2,1,0.0,11.1,520,6,15,3,1,2,2,0,8,0,validation,0.04202370567445682,0
CUST00514,2025-09-30,Tier 1,35-44,Influencer,,Makeup,Yes,93,1,1687.55,0.0,0.2,5.0,1,0,0.0,0.0,95,11,55,1,0,0,10,4,13,1,validation,0.26189230548168835,1
CUST00515,2025-09-30,Tier 2,25-34,Google Search,,Fragrance,Yes,6,2,1540.13,0.0,0.3,4.5,1,0,0.0,0.0,196,2,8,0,0,0,0,0,2,0,train,0.09215859066782331,0
CUST00516,2025-09-30,Tier 2,35-44,Marketplace,Platinum,Hair Care,Yes,27,1,623.59,0.0,0.19,4.0,1,0,0.0,0.0,36,9,52,4,1,1,7,2,7,1,train,0.11076922496090746,0
CUST00517,2025-09-30,Tier 1,35-44,Marketplace,,Skin Care,Yes,59,1,612.95,0.0,0.19,1.0,1,0,0.0,0.0,532,2,11,1,1,1,6,3,8,0,train,0.35864442242550093,1
CUST00518,2025-09-30,Tier 2,25-34,Instagram,Gold,Skin Care,No,23,1,226.9,0.0,0.12,4.0,1,0,0.0,0.0,25,5,21,2,1,0,0,0,0,0,train,0.27556384415787033,1
CUST00519,2025-09-30,Tier 1,35-44,Referral,Gold,Baby Care,No,81,1,412.42,0.0,0.33,1.0,1,0,0.0,0.0,525,0,0,0,0,0,0,0,11,0,validation,0.737385382320174,1
CUST00520,2025-09-30,Tier 1,18-24,Organic,,Hair Care,Yes,2,1,503.98,0.0,0.1,5.0,1,0,0.0,0.0,375,2,11,0,0,0,5,2,0,0,train,0.052041192641891686,0
CUST00521,2025-09-30,Tier 1,25-34,Referral,,Makeup,Yes,42,6,2945.06,0.0,0.342,3.5,3,1,1.0,32.5,433,5,18,1,0,1,10,3,8,0,validation,0.10838669076744485,0
CUST00522,2025-09-30,Tier 2,18-24,Google Search,,Fragrance,Yes,462,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,603,1,6,0,0,0,6,2,60,1,train,0.9997924487670512,1
CUST00523,2025-09-30,Tier 3,35-44,Referral,,Wellness,Yes,29,1,921.24,0.0,0.54,4.0,1,0,0.0,0.0,483,7,35,2,0,1,0,0,12,0,train,0.29282243255482054,1
CUST00524,2025-09-30,Tier 1,25-34,Influencer,Silver,Hair Care,Yes,11,1,1453.6,0.0,0.3,5.0,1,0,0.0,0.0,567,10,29,1,3,0,3,1,11,1,train,0.07893244229563987,0
CUST00525,2025-09-30,Tier 3,25-34,Instagram,,Wellness,No,220,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,582,1,4,0,0,0,0,0,56,1,train,0.9805451406677081,1
CUST00526,2025-09-30,Tier 1,18-24,Instagram,Silver,Fragrance,Yes,2,1,1131.41,0.0,0.38,5.0,1,0,0.0,0.0,71,6,15,2,1,1,0,0,0,0,train,0.10148868791395729,0
CUST00527,2025-09-30,Tier 1,18-24,Marketplace,Silver,Hair Care,No,113,1,1920.65,0.0,0.32,2.0,1,0,0.0,0.0,444,1,5,0,0,0,0,0,23,0,train,0.7148908564189638,1
CUST00528,2025-09-30,Tier 1,45+,Google Search,,Makeup,Yes,14,1,556.1,0.0,0.45,5.0,1,0,0.0,0.0,178,12,43,5,3,1,3,0,9,0,train,0.22996277761011336,0
CUST00529,2025-09-30,Tier 2,18-24,Influencer,,Skin Care,Yes,63,1,1129.52,0.0,0.24,5.0,1,1,1.0,29.8,89,11,51,3,1,2,6,2,0,0,train,0.3173608360918338,1
CUST00530,2025-09-30,Tier 2,18-24,Influencer,Gold,Skin Care,Yes,57,2,1840.55,0.0,0.19,3.5,2,0,0.0,0.0,505,2,10,1,0,0,3,0,13,0,train,0.29029642149779106,1
CUST00531,2025-09-30,Tier 2,25-34,Instagram,,Hair Care,Yes,43,2,648.41,0.0,0.48,3.5,2,1,0.0,22.5,129,1,4,0,0,0,2,0,19,1,test,0.4233173145281963,1
CUST00532,2025-09-30,Tier 3,25-34,Instagram,,Skin Care,Yes,118,1,880.45,0.0,0.38,4.0,1,0,0.0,0.0,498,1,3,0,0,0,1,0,24,1,validation,0.8160900368451413,1
CUST00533,2025-09-30,Tier 1,18-24,Marketplace,,Makeup,Yes,4,1,149.0,0.0,0.56,2.0,1,1,1.0,51.0,72,9,29,1,2,1,2,0,0,0,train,0.45204322304004846,1
CUST00534,2025-09-30,Tier 3,18-24,Marketplace,Silver,Skin Care,No,74,2,1020.2,0.0,0.1,3.5,1,0,0.0,0.0,632,4,23,2,1,0,0,0,18,1,train,0.4208833301311231,1
CUST00535,2025-09-30,Tier 1,25-34,Influencer,Silver,Skin Care,Yes,138,1,192.93,0.0,0.49,5.0,1,0,0.0,0.0,361,5,13,1,0,0,3,1,23,1,train,0.8951451813201796,1
CUST00536,2025-09-30,Tier 1,25-34,Instagram,,Baby Care,Yes,55,4,4432.75,0.0,0.182,2.5,4,0,0.0,0.0,330,14,37,7,3,4,3,1,1,0,train,0.048526696536481076,0
CUST00537,2025-09-30,Tier 2,35-44,Google Search,,Makeup,No,2,1,447.58,0.0,0.32,5.0,1,0,0.0,0.0,163,4,21,1,1,1,0,0,5,0,train,0.2255323622582747,0
CUST00538,2025-09-30,Tier 1,18-24,Instagram,,Baby Care,Yes,70,2,1306.09,0.0,0.145,4.5,2,0,0.0,0.0,594,5,18,3,0,1,4,2,10,0,train,0.268193403839832,1
CUST00539,2025-09-30,Tier 1,25-34,Organic,Silver,Baby Care,Yes,65,3,4301.82,0.0,0.207,4.67,3,0,0.0,0.0,609,1,3,0,0,0,4,1,11,0,validation,0.09466033987414828,0
CUST00540,2025-09-30,Tier 1,25-34,Marketplace,Gold,Hair Care,Yes,56,2,718.07,0.0,0.265,3.5,2,0,0.0,0.0,526,3,13,1,0,0,1,0,16,0,train,0.3435085839085248,1
CUST00541,2025-09-30,Tier 2,45+,Google Search,,Makeup,Yes,132,4,2894.17,0.0,0.34,3.75,4,0,0.0,0.0,417,1,5,0,0,0,6,2,31,0,train,0.6776833250824823,1
CUST00542,2025-09-30,Tier 1,18-24,Organic,,Skin Care,Yes,54,1,576.88,0.0,0.3,3.0,1,0,0.0,0.0,56,1,4,1,0,0,5,1,15,0,train,0.4649115794525748,1
CUST00543,2025-09-30,Tier 2,25-34,Instagram,,Baby Care,Yes,197,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,464,2,8,1,0,0,6,2,37,1,train,0.949704956831942,1
CUST00544,2025-09-30,Tier 2,25-34,Instagram,Gold,Wellness,No,85,1,757.57,0.0,0.06,5.0,1,0,0.0,0.0,386,6,15,2,0,1,0,0,21,1,train,0.4513474571098439,1
CUST00545,2025-09-30,Tier 2,18-24,Referral,Silver,Fragrance,Yes,1,1,603.57,0.0,0.35,2.0,1,1,1.0,18.7,122,9,42,5,2,2,5,2,0,0,train,0.11967916411547759,0
CUST00546,2025-09-30,Tier 1,45+,Google Search,Silver,Skin Care,Yes,3,2,2127.37,0.0,0.305,4.0,2,0,0.0,0.0,222,12,34,4,3,3,5,1,0,0,train,0.06656653459608713,0
CUST00547,2025-09-30,Tier 2,18-24,Organic,Gold,Hair Care,Yes,39,1,1001.24,1.0,0.12,5.0,1,1,0.0,29.2,41,6,22,0,1,0,7,0,10,0,train,0.41862596473621566,1
CUST00548,2025-09-30,Tier 1,35-44,Instagram,,Skin Care,Yes,165,1,858.7,0.0,0.28,4.0,1,0,0.0,0.0,244,6,30,3,2,2,3,0,24,0,train,0.9025100222937233,1
CUST00549,2025-09-30,Tier 1,35-44,Influencer,Silver,Fragrance,Yes,132,2,1035.57,0.0,0.35,3.5,2,0,0.0,0.0,295,1,3,0,0,0,4,1,31,1,train,0.8011626257380946,1
CUST00550,2025-09-30,Tier 2,35-44,Organic,,Hair Care,Yes,11,1,525.8,0.0,0.42,5.0,1,0,0.0,0.0,66,0,0,0,0,0,0,0,3,0,validation,0.21072155021418007,0
CUST00551,2025-09-30,Tier 2,35-44,Google Search,Gold,Hair Care,Yes,25,1,470.34,0.0,0.05,1.0,1,0,0.0,0.0,424,10,48,4,1,3,4,2,8,0,train,0.08016394073223247,0
CUST00552,2025-09-30,Tier 2,35-44,Referral,Gold,Fragrance,Yes,4,1,567.45,0.0,0.16,4.0,1,0,0.0,0.0,99,12,63,5,3,1,6,1,1,0,train,0.060923689351111004,0
CUST00553,2025-09-30,Tier 3,18-24,Instagram,,Skin Care,Yes,293,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,571,2,6,1,0,0,4,0,56,1,train,0.9958782296419723,1
CUST00554,2025-09-30,Tier 2,25-34,Google Search,Platinum,Baby Care,Yes,7,2,750.58,0.0,0.45,4.0,2,0,0.0,0.0,429,10,48,3,1,2,3,0,8,0,train,0.1346522816329272,0
CUST00555,2025-09-30,Tier 3,18-24,Instagram,Gold,Baby Care,Yes,45,2,1122.75,0.0,0.135,3.5,2,1,1.0,42.6,445,3,11,1,0,0,3,1,2,0,train,0.356392851182283,1
CUST00556,2025-09-30,Tier 2,35-44,Google Search,,Makeup,No,26,1,936.16,0.0,0.25,4.0,1,1,1.0,17.5,96,1,5,0,0,0,0,0,0,1,train,0.41050963686282127,1
CUST00557,2025-09-30,Tier 1,18-24,Influencer,Silver,Skin Care,Yes,16,2,977.03,0.0,0.2,4.0,2,0,0.0,0.0,590,17,67,6,1,4,6,1,16,0,validation,0.06217524253835617,0
CUST00558,2025-09-30,Tier 1,18-24,Influencer,,Hair Care,Yes,399,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,481,1,5,1,0,1,0,0,60,1,train,0.9993778165717156,1
CUST00559,2025-09-30,Tier 2,18-24,Influencer,,Skin Care,Yes,1,1,469.57,0.0,0.22,5.0,1,0,0.0,0.0,286,2,9,1,0,0,5,1,0,0,train,0.16516317553363394,0
CUST00560,2025-09-30,Tier 3,18-24,Referral,,Baby Care,Yes,231,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,311,1,4,0,0,0,3,0,51,1,validation,0.9863917187557639,1
CUST00561,2025-09-30,Tier 3,35-44,Marketplace,Gold,Hair Care,No,4,1,256.33,0.0,0.35,2.0,1,1,0.0,25.2,51,16,85,4,4,2,0,0,0,0,train,0.08599378422028807,0
CUST00562,2025-09-30,Tier 2,18-24,Instagram,,Hair Care,Yes,259,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,323,1,3,0,0,0,6,1,45,1,train,0.9875328562672209,1
CUST00563,2025-09-30,Tier 1,18-24,Organic,Silver,Wellness,Yes,105,1,463.49,0.0,0.23,4.0,1,0,0.0,0.0,354,1,3,0,0,0,3,0,20,1,train,0.6674872015326463,1
CUST00564,2025-09-30,Tier 1,45+,Instagram,Gold,Hair Care,Yes,130,1,584.7,0.0,0.15,5.0,1,0,0.0,0.0,581,10,57,1,1,1,0,0,27,1,train,0.5407485114949594,1
CUST00565,2025-09-30,Tier 2,18-24,Referral,Platinum,Fragrance,Yes,39,1,275.55,0.0,0.11,3.0,1,0,0.0,0.0,64,10,48,3,3,1,5,2,7,0,validation,0.09415533793234786,0
CUST00566,2025-09-30,Tier 2,18-24,Instagram,,Hair Care,No,22,1,657.76,0.0,0.32,5.0,1,0,0.0,0.0,214,25,91,7,2,1,0,0,3,0,train,0.09184996223560832,0
CUST00567,2025-09-30,Tier 2,18-24,Google Search,,Hair Care,No,3,2,1674.78,0.0,0.28,4.5,2,0,0.0,0.0,548,9,29,1,3,0,0,0,0,0,test,0.08555302087462495,0
CUST00568,2025-09-30,Tier 3,25-34,Google Search,Silver,Hair Care,Yes,34,1,482.12,0.0,0.38,3.0,1,0,0.0,0.0,71,3,17,1,1,1,3,0,10,1,test,0.3981567386734996,1
CUST00569,2025-09-30,Tier 2,18-24,Google Search,,Wellness,Yes,113,1,430.0,0.0,0.38,2.0,1,0,0.0,0.0,155,7,22,3,2,2,7,3,23,0,train,0.7672481162847581,1
CUST00570,2025-09-30,Tier 1,25-34,Referral,,Skin Care,Yes,168,1,976.72,1.0,0.11,1.0,1,0,0.0,0.0,570,0,0,0,0,0,2,1,27,1,test,0.9782543666738994,1
CUST00571,2025-09-30,Tier 1,18-24,Marketplace,,Hair Care,Yes,32,1,598.14,1.0,0.28,2.0,1,1,0.0,10.4,49,5,29,0,1,0,1,0,4,0,train,0.5811119819665843,1
CUST00572,2025-09-30,Tier 1,18-24,Marketplace,,Skin Care,Yes,51,4,2434.63,0.0,0.28,3.75,2,0,0.0,0.0,274,8,34,1,1,0,6,0,24,1,train,0.24691458176396217,1
CUST00573,2025-09-30,Tier 2,35-44,Google Search,Silver,Makeup,Yes,125,3,1879.54,0.0,0.323,3.67,3,0,0.0,0.0,315,0,0,0,0,0,0,0,25,1,train,0.7834043942020464,1
CUST00574,2025-09-30,Tier 2,25-34,Google Search,Gold,Skin Care,Yes,5,6,5505.69,0.0,0.215,4.17,2,0,0.0,0.0,350,14,49,1,1,0,5,1,0,0,validation,0.006672149591866968,0
CUST00575,2025-09-30,Tier 2,35-44,Marketplace,Silver,Hair Care,Yes,83,1,548.72,0.0,0.3,5.0,1,1,1.0,19.3,100,6,23,2,1,1,3,1,32,1,train,0.7053142752355753,1
CUST00576,2025-09-30,Tier 2,18-24,Influencer,,Wellness,Yes,46,1,470.46,0.0,0.31,5.0,1,0,0.0,0.0,267,15,68,4,1,1,4,1,27,1,train,0.2760216696432413,1
CUST00577,2025-09-30,Tier 1,35-44,Instagram,Platinum,Hair Care,Yes,72,2,1058.36,0.0,0.18,5.0,2,0,0.0,0.0,493,7,40,1,2,0,5,2,26,0,train,0.2212260372457482,0
CUST00578,2025-09-30,Tier 2,18-24,Marketplace,,Wellness,Yes,376,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,528,2,12,0,0,0,4,2,60,1,train,0.9990616284034458,1
CUST00579,2025-09-30,Tier 3,18-24,Instagram,,Skin Care,No,10,1,301.68,0.0,0.39,4.0,1,0,0.0,0.0,22,1,3,0,0,0,0,0,1,1,train,0.40016849239929086,1
CUST00580,2025-09-30,Tier 2,35-44,Referral,,Fragrance,Yes,74,1,713.84,0.0,0.14,3.0,1,0,0.0,0.0,126,4,23,1,0,0,5,1,17,0,test,0.3920678680263104,1
CUST00581,2025-09-30,Tier 2,18-24,Influencer,Gold,Fragrance,Yes,76,2,1527.79,0.0,0.185,2.0,1,0,0.0,0.0,88,0,0,0,0,0,1,0,11,1,validation,0.3365064776888692,1
CUST00582,2025-09-30,Tier 3,35-44,Referral,,Hair Care,Yes,286,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,453,2,9,1,0,1,5,2,60,1,train,0.9911425583941875,1
CUST00583,2025-09-30,Tier 1,25-34,Google Search,,Skin Care,No,263,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,343,2,7,1,0,0,0,0,51,1,train,0.9940308385880099,1
